group_size,batch_prompts,algorithm,step,optimizer_steps,sampled_actions,pair_presentations,expected_reward,best_action_probability,entropy,kl_reference,loss,value_loss,clip_fraction,old_policy_kl,zero_group_fraction
8,16,grpo,78,312,9984,0,0.9986790857141765,0.9989158962377251,0.009106731562310021,1.0895055571057997,0.032666715937884505,0.0,0.0,8.60791563726299e-08,1.0
8,16,grpo,79,316,10112,0,0.9986847844379475,0.9989201621654902,0.009076444728313697,1.0895358439397962,0.032708080000672185,0.0,0.0,3.3711086458559574e-08,1.0
8,16,grpo,80,320,10240,0,0.9986877607399112,0.9989223184521284,0.009061252199261157,1.0895510364688485,0.032689437212433274,0.0,0.0,1.2415496528576288e-08,1.0
8,16,grpo,81,324,10368,0,0.9986888627195114,0.9989230390185888,0.009056335295038407,1.0895559533730714,0.032679566117932476,0.0,0.0,4.7860164866623885e-09,1.0
8,16,grpo,82,328,10496,0,0.9986888289373017,0.9989229033568449,0.009057574218919047,1.0895547144491908,0.03272079611129252,0.0,0.0,2.2866058457254815e-09,1.0
8,16,grpo,83,332,10624,0,0.9986881083176102,0.9989222331825662,0.009062675590364491,1.0895496130777453,0.03270887069639305,0.0,0.0,1.1904573538859742e-09,1.0
8,16,grpo,84,336,10752,0,0.9986867754828199,0.9989210916310466,0.00907115011573745,1.0895411385523723,0.03267104077275624,0.0,0.0,1.1239185790249773e-09,1.0
8,16,grpo,85,340,10880,0,0.9986849466379308,0.9989195736023605,0.009082287130903874,1.089530001537206,0.03267544135188159,0.0,0.0,1.4691872876664988e-09,1.0
8,16,grpo,86,344,11008,0,0.9986828290661534,0.9989178257695372,0.009095064824727083,1.0895172238433828,0.0326776749314419,0.0,0.0,1.6925726199552427e-09,1.0
8,16,grpo,87,348,11136,0,0.9986805110476791,0.9989158991292595,0.009109119221827326,1.0895031694462827,0.032666324071771925,0.0,0.0,1.889640603137073e-09,1.0
8,16,grpo,88,352,11264,0,0.998703410648859,0.9989328662194525,0.00896832412121848,1.0896439645468914,0.030336984774157548,0.0,0.0,1.620241438174034e-06,0.9375
8,16,grpo,89,356,11392,0,0.9987252699738081,0.9989492822494731,0.008828822193660206,1.0897834664744495,0.032740618796866724,0.0,0.0,1.7828064224441823e-06,1.0
8,16,grpo,90,360,11520,0,0.9987364767572213,0.9989577469091976,0.008754262011804851,1.089858026656305,0.032699093276582554,0.0,0.0,6.454371128162905e-07,1.0
8,16,grpo,91,364,11648,0,0.9987420463185522,0.9989619166622735,0.008715524518657373,1.0898967641494526,0.032674384383394615,0.0,0.0,2.4985604365203446e-07,1.0
8,16,grpo,92,368,11776,0,0.9987444494811528,0.9989636582493411,0.008697389592188609,1.089914899075921,0.03269354219891272,0.0,0.0,1.0143171667725904e-07,1.0
8,16,grpo,93,372,11904,0,0.9987449231042507,0.9989639112283136,0.008691938846132875,1.089920349821977,0.03267886941522172,0.0,0.0,4.3006950849526467e-08,1.0
8,16,grpo,94,376,12032,0,0.9987442599674483,0.998963299972214,0.008693982573973861,1.0899183060941358,0.032713087223778234,0.0,0.0,1.9175870258450707e-08,1.0
8,16,grpo,95,380,12160,0,0.998742925689847,0.9989621695289752,0.008700600153003755,1.089911688515106,0.03270541354869973,0.0,0.0,9.2639455728175e-09,1.0
8,16,grpo,96,384,12288,0,0.9987412570787206,0.9989607721721783,0.008709708056563098,1.0899025806115468,0.03273219947818766,0.0,0.0,4.912429316648794e-09,1.0
8,16,grpo,97,388,12416,0,0.9987394668532147,0.9989592861923096,0.008719881976685445,1.0898924066914244,0.03273857261256757,0.0,0.0,2.912051057447951e-09,1.0
8,16,grpo,98,392,12544,0,0.9987373786063646,0.998957533722483,0.00873220822864277,1.089880080439467,0.032661247136459876,0.0,0.0,2.485617967759111e-09,1.0
8,16,grpo,99,396,12672,0,0.9987351712927865,0.9989556772723638,0.008745420372854995,1.089866868295255,0.032739689819219556,0.0,0.0,2.227668323659543e-09,1.0
8,16,grpo,100,400,12800,0,0.9987328545752381,0.9989537442506395,0.00875929657269043,1.0898529920954192,0.0326907360224168,0.0,0.0,2.1363315292972573e-09,1.0
8,16,grpo,101,404,12928,0,0.9987305135032627,0.9989517901893064,0.0087734251057216,1.0898388635623881,0.032722039768567114,0.0,0.0,2.06454014628892e-09,1.0
8,16,grpo,102,408,13056,0,0.9987278669860928,0.9989495896820422,0.008789298911608833,1.089822989756501,0.03263998032606601,0.0,0.0,2.5531053522552842e-09,1.0
8,16,grpo,103,412,13184,0,0.9987251074470249,0.9989472849079861,0.00880591229991339,1.0898063763681964,0.03270642889669333,0.0,0.0,2.8044875549014146e-09,1.0
8,16,grpo,104,416,13312,0,0.9987222735463364,0.9989449091756896,0.008823010112787444,1.0897892785553223,0.032678943965665105,0.0,0.0,3.0509956190153013e-09,1.0
8,16,grpo,105,420,13440,0,0.998719354579195,0.9989424544476183,0.008840645879165375,1.0897716427889443,0.032686044952028134,0.0,0.0,3.3680867141409837e-09,1.0
8,16,grpo,106,424,13568,0,0.9987162880248711,0.9989398737871729,0.008859173276146184,1.0897531153919635,0.03265269077929755,0.0,0.0,3.735363574782496e-09,1.0
8,16,grpo,107,428,13696,0,0.9987132976772223,0.9989373757820614,0.008877149868296293,1.0897351387998135,0.03272403530571763,0.0,0.0,3.291401631021068e-09,1.0
8,16,grpo,108,432,13824,0,0.9987101738940825,0.9989347743062111,0.0088958214282745,1.0897164672398354,0.03264839262317114,0.0,0.0,3.6441169040665012e-09,1.0
8,16,grpo,109,436,13952,0,0.9987071345569025,0.9989322559540954,0.008913898854091634,1.0896983898140182,0.03273988632685068,0.0,0.0,3.3851708486131615e-09,1.0
8,16,grpo,110,440,14080,0,0.998704049612355,0.9989297094046204,0.008932177216067967,1.0896801114520418,0.03266236791624144,0.0,0.0,3.428557604924221e-09,1.0
8,16,grpo,111,444,14208,0,0.9987010270328903,0.9989272159723274,0.008950138716272395,1.0896621499518375,0.03271346624325879,0.0,0.0,3.133105385387586e-09,1.0
8,16,grpo,112,448,14336,0,0.9986981978292561,0.9989248676265584,0.008967103803194272,1.0896451848649156,0.03273057866969546,0.0,0.0,2.7132785518402e-09,1.0
8,16,grpo,113,452,14464,0,0.9986955575448775,0.9989226496758883,0.008983156653799045,1.089629132014311,0.032738140376198245,0.0,0.0,2.436450614015521e-09,1.0
8,16,grpo,114,456,14592,0,0.9986926325673727,0.9989201930210603,0.009000869414487541,1.0896114192536224,0.03263106230905206,0.0,0.0,3.0538741226591405e-09,1.0
8,16,grpo,115,460,14720,0,0.9986895250838523,0.9989176136976501,0.009019452010891684,1.089592836657218,0.03269569919951332,0.0,0.0,3.2854008169078444e-09,1.0
8,16,grpo,116,464,14848,0,0.9987331907375602,0.9989552709711828,0.008739912881157112,1.0898723757869524,0.029940604499328144,0.0,0.0078125,3.0358886879190233e-06,0.9375
8,16,grpo,117,468,14976,0,0.9987774613573366,0.9989924952114635,0.008459471779404005,1.0901528168887058,0.032772994003855783,0.0,0.0,3.315839806613244e-06,1.0
8,16,grpo,118,472,15104,0,0.9988025703455572,0.9990131832427087,0.008301465845288196,1.0903108228228215,0.03271649371367733,0.0,0.0,1.180428400171881e-06,1.0
8,16,grpo,119,476,15232,0,0.9988169519708935,0.9990248520734902,0.008211303194509668,1.0904009854736003,0.03270782248371693,0.0,0.0,4.457039906358562e-07,1.0
8,16,grpo,120,480,15360,0,0.9988252368613543,0.9990314815282928,0.008159542943892876,1.090452745724217,0.032773108800449445,0.0,0.0,1.758443622083082e-07,1.0
16,8,grpo,0,0,0,0,0.23333333333333334,0.3333333333333333,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0
16,8,grpo,1,4,128,0,0.39051353636831304,0.4532570823731992,1.0632508601349238,0.03536142853318603,-0.1572106019817385,0.0,0.6796875,0.03496484647269487,0.0
16,8,grpo,2,8,256,0,0.5263882976676619,0.5676504758200857,0.9754319492011315,0.1231803394669782,-0.1649453447729509,0.0,0.8359375,0.027902968323383896,0.0
16,8,grpo,3,12,384,0,0.6555974394573252,0.6846433246616102,0.8344884944473441,0.26412379422076593,-0.1504734978415518,0.0,0.953125,0.030496573169798053,0.0
16,8,grpo,4,16,512,0,0.7668371617051384,0.7871284341148392,0.6605162229042398,0.43809606576386984,-0.1198682258265886,0.0,0.453125,0.029219749216269818,0.0
16,8,grpo,5,20,640,0,0.8456947491252679,0.8594604520565959,0.4997502541471608,0.598862034520949,-0.09766229855041636,0.0,0.28125,0.02009971146085063,0.0
16,8,grpo,6,24,768,0,0.8940708957131333,0.9040714201985396,0.3783788695196373,0.7202334191484725,-0.05398733014577084,0.0,0.140625,0.011213403014634717,0.125
16,8,grpo,7,28,896,0,0.9266212829962948,0.9341105080239124,0.2853536697741794,0.8132586188939304,-0.0414597170596467,0.0,0.125,0.00672078627570305,0.125
16,8,grpo,8,32,1024,0,0.948782817196556,0.9545550238205598,0.21430153960902887,0.8843107490590809,-0.03481876167694782,0.0,0.1171875,0.004463823883312642,0.125
16,8,grpo,9,36,1152,0,0.96254021251195,0.9671138113206255,0.16584637823488108,0.9327659104332285,0.002374711357304375,0.0,0.03125,0.0023656857222757776,0.5
16,8,grpo,10,40,1280,0,0.9708608837593502,0.9745900851372419,0.13451628876242755,0.9640959999056822,0.015219072705608867,0.0,0.015625,0.0011004583667499545,0.75
16,8,grpo,11,44,1408,0,0.9756547043946278,0.9788612011779425,0.11561878021123767,0.9829935084568722,0.029497437367858124,0.0,0.0,0.00043835226286362944,1.0
16,8,grpo,12,48,1536,0,0.9791495206685781,0.9819521907352919,0.10137221041056196,0.9972400782575479,0.016702186856887145,0.0,0.0078125,0.00028568014536010423,0.625
16,8,grpo,13,52,1664,0,0.9820681862860241,0.9845230925514148,0.08901982878170979,1.0095924598864,0.015887333135293977,0.0,0.015625,0.0002647864401742919,0.625
16,8,grpo,14,56,1792,0,0.9839797786772801,0.98620157851011,0.08065090233740878,1.017961386330701,0.03108779278135589,0.0,0.0,0.0001383008047981935,1.0
16,8,grpo,15,60,1920,0,0.9861284347354324,0.9881006824969029,0.07135509975955578,1.0272571889085542,0.014522294388678712,0.0,0.0078125,0.00017281516221298056,0.5
16,8,grpo,16,64,2048,0,0.9882875776446864,0.9899409551029598,0.062192935499065294,1.0364193531690447,0.0229541782307288,0.0,0.0,0.00018452653873564563,0.75
16,8,grpo,17,68,2176,0,0.9897250758363773,0.9911464604266531,0.055994218104271,1.042618070563839,0.031250713457018194,0.0,0.0,9.211656063963347e-05,1.0
16,8,grpo,18,72,2304,0,0.9908698606801858,0.9921613779005682,0.050628899841365343,1.0479833888267445,0.022781222868604175,0.0,0.0078125,8.612047701404396e-05,0.75
16,8,grpo,19,76,2432,0,0.9919472847861789,0.9931742722246789,0.045025500931250226,1.0535867877368594,0.025196945653976757,0.0,0.0,8.095735063197826e-05,0.75
16,8,grpo,20,80,2560,0,0.9927019805035,0.9938895022266994,0.04094182514721266,1.057670463520897,0.031585430775773644,0.0,0.0,4.805800436924464e-05,1.0
16,8,grpo,21,84,2688,0,0.9932974102884289,0.9944223621448444,0.0378082529133094,1.0608040357548003,0.024900888786074483,0.0,0.0,3.1069337034120966e-05,0.75
16,8,grpo,22,88,2816,0,0.9940499971588475,0.9950643411677984,0.03410021641936442,1.0645120722487453,0.024531251504186523,0.0,0.0078125,5.195257928832955e-05,0.75
16,8,grpo,23,92,2944,0,0.9946259173392822,0.9955490767810983,0.03126348379368573,1.067348804874424,0.03197861436744991,0.0,0.0,3.791090953538382e-05,1.0
16,8,grpo,24,96,3072,0,0.9949634476694664,0.9958321588996129,0.029570575093857847,1.069041713574252,0.03204389905081388,0.0,0.0,1.4373599641839365e-05,1.0
16,8,grpo,25,100,3200,0,0.9952575082714586,0.9960857378622132,0.02802617973255126,1.0705861089355584,0.027292894661568007,0.0,0.0078125,1.7863620573643154e-05,0.875
16,8,grpo,26,104,3328,0,0.9954691883624072,0.9962678435110464,0.026895720583149475,1.0717165680849603,0.03218944327112196,0.0,0.0,1.1784427197215676e-05,1.0
16,8,grpo,27,108,3456,0,0.9955955355910748,0.9963751502153425,0.026220660604819243,1.0723916280632908,0.03220432946231353,0.0,0.0,4.463363161701529e-06,1.0
16,8,grpo,28,112,3584,0,0.9957749051683621,0.996536112301535,0.025192309858854553,1.0734199788092553,0.028636835155168277,0.0,0.0,9.136105661179803e-06,0.875
16,8,grpo,29,116,3712,0,0.9959253863718864,0.996670334711778,0.024319710102386243,1.0742925785657236,0.03217170509707399,0.0,0.0,8.730792105588065e-06,1.0
16,8,grpo,30,120,3840,0,0.9960141602089787,0.9967482581672881,0.023806022388192707,1.0748062662799172,0.03222339818094596,0.0,0.0,3.253224559810948e-06,1.0
16,8,grpo,31,124,3968,0,0.9960669705493508,0.9967941269221267,0.023500422655634342,1.0751118660124754,0.03224293645606318,0.0,0.0,1.270763937899887e-06,1.0
16,8,grpo,32,128,4096,0,0.9960985859769084,0.9968213406394117,0.02331755377188325,1.0752947348962265,0.032329083398540535,0.0,0.0,5.207809702555156e-07,1.0
16,8,grpo,33,132,4224,0,0.9961164386424382,0.9968366602193257,0.023213287463304588,1.0753990012048051,0.03226136239119035,0.0,0.0,2.1342818046271614e-07,1.0
16,8,grpo,34,136,4352,0,0.9961252088214264,0.9968442762437688,0.023160006148873587,1.075452282519236,0.03227668834965514,0.0,0.0,8.679080747661127e-08,1.0
16,8,grpo,35,140,4480,0,0.996175487749023,0.9968968974649048,0.022804200969440063,1.0758080876986698,0.0299586696995883,0.0,0.0,2.7670218494395346e-06,0.875
16,8,grpo,36,144,4608,0,0.9962241458810416,0.9969480469895787,0.02245184484095657,1.076160443827153,0.03227212259790837,0.0,0.0,3.317162647216942e-06,1.0
16,8,grpo,37,148,4736,0,0.9962500855549995,0.996975661661381,0.022256154116829532,1.0763561345512802,0.032217805637530926,0.0,0.0,1.2942786976677141e-06,1.0
16,8,grpo,38,152,4864,0,0.9963838035110779,0.9970741554941347,0.021644242915732154,1.0769680457523774,0.03030734427838582,0.0,0.0,4.913441344290197e-06,0.875
16,8,grpo,39,156,4992,0,0.9965155776977819,0.9971691478750186,0.021049885093044573,1.077562403575065,0.032330809865808365,0.0,0.0,5.586463104459342e-06,1.0
16,8,grpo,40,160,5120,0,0.9965922752237557,0.9972243330839973,0.020698376553386653,1.0779139121147232,0.03232616533230116,0.0,0.0,2.1564833481617212e-06,1.0
16,8,grpo,41,164,5248,0,0.9966373669750542,0.9972566101843867,0.02049024902010184,1.0781220396480078,0.0323798859797235,0.0,0.0,8.622864770403676e-07,1.0
16,8,grpo,42,168,5376,0,0.9966635919518503,0.9972751909041377,0.02036934566943973,1.07824294299867,0.03240369188993442,0.0,0.0,3.525014460760938e-07,1.0
16,8,grpo,43,172,5504,0,0.9966781470362924,0.997285269080024,0.020303200286232025,1.0783090883818778,0.03240647252105639,0.0,0.0,1.44793137663343e-07,1.0
16,8,grpo,44,176,5632,0,0.9966853429755541,0.9972899654246781,0.02027198969797893,1.078340298970131,0.032424510967457236,0.0,0.0,6.128124066767793e-08,1.0
16,8,grpo,45,180,5760,0,0.9966868177505654,0.9972901778140589,0.02026949539254557,1.0783427932755643,0.03227011486010017,0.0,0.0,3.092889278111788e-08,1.0
16,8,grpo,46,184,5888,0,0.9966844692703328,0.997287435515638,0.020285977107884202,1.0783263115602257,0.032349949086951414,0.0,0.0,1.897009548030301e-08,1.0
16,8,grpo,47,188,6016,0,0.9966792618909582,0.9972824984954164,0.020316518206945803,1.078295770461164,0.032285143411832945,0.0,0.0,1.641095208736094e-08,1.0
16,8,grpo,48,192,6144,0,0.9968137050312553,0.9973760321350971,0.01971239657436959,1.0788998920937403,0.028933217698025895,0.0,0.0,8.982339483565442e-06,0.875
16,8,grpo,49,196,6272,0,0.997082966980962,0.9975787684692732,0.018403287323430443,1.0802090013446795,0.029201836233407753,0.0,0.0,1.7691012880859743e-05,0.875
16,8,grpo,50,200,6400,0,0.9972911281332308,0.9977401799051461,0.017344848219336486,1.0812674404487732,0.03241881497233913,0.0,0.0,1.2478834507789866e-05,1.0
16,8,grpo,51,204,6528,0,0.9974096450533122,0.9978328965326553,0.016725569339228377,1.0818867193288815,0.03244354298856751,0.0,0.0,4.624128783655917e-06,1.0
16,8,grpo,52,208,6656,0,0.9976176500981779,0.9979874740094294,0.015686985826603318,1.0829253028415065,0.02798671710533299,0.0,0.0,7.454240423386237e-06,0.75
16,8,grpo,53,212,6784,0,0.9978018367944363,0.9981237429586627,0.014757193897895,1.0838550947702148,0.03251553616262716,0.0,0.0,7.505575004794665e-06,1.0
16,8,grpo,54,216,6912,0,0.9980731021452838,0.9983313886485713,0.013292805350360114,1.0853194833177495,0.020373114321245223,0.0,0.015625,1.9761035322646954e-05,0.625
16,8,grpo,55,220,7040,0,0.9982869760816343,0.9984969785447037,0.012089826577857073,1.0865224620902527,0.032581261529860635,0.0,0.0,1.585129964338848e-05,1.0
16,8,grpo,56,224,7168,0,0.9984065440849094,0.9985897122546397,0.011400663261030501,1.0872116254070794,0.03252915908990824,0.0,0.0,5.753934582469744e-06,1.0
16,8,grpo,57,228,7296,0,0.9984767761633244,0.9986440886938206,0.010990072472731975,1.0876222161953777,0.03263871288201167,0.0,0.0,2.2190988674218735e-06,1.0
16,8,grpo,58,232,7424,0,0.9985192586557783,0.9986768324766949,0.010739797147648271,1.0878724915204616,0.03263462737111701,0.0,0.0,8.883629309447503e-07,1.0
16,8,grpo,59,236,7552,0,0.9985454225178194,0.9986968672014944,0.010585157303650432,1.0880271313644594,0.032705311091698094,0.0,0.0,3.6354746114596686e-07,1.0
16,8,grpo,60,240,7680,0,0.9985611718917776,0.998708679536653,0.010492471765294721,1.088119816902815,0.032582147561106216,0.0,0.0,1.5141526047605359e-07,1.0
16,8,grpo,61,244,7808,0,0.9985962653739893,0.9987409622332579,0.010229584067832339,1.0883827046002772,0.027606899473847056,0.0,0.0078125,3.347330923588476e-06,0.875
16,8,grpo,62,248,7936,0,0.9986251965791004,0.9987673401220813,0.010008016050913074,1.0886042726171967,0.032724897392886705,0.0,0.0,3.1460743482815613e-06,1.0
16,8,grpo,63,252,8064,0,0.9986405264032512,0.998780760133171,0.009890761042486155,1.0887215276256237,0.0326108554904971,0.0,0.0,1.0776938517217702e-06,1.0
16,8,grpo,64,256,8192,0,0.9986763577635602,0.998814473518938,0.009617011017629231,1.0889952776504805,0.028663625272206034,0.0,0.0078125,2.8396069036112288e-06,0.875
16,8,grpo,65,260,8320,0,0.9987074151921412,0.9988431327475009,0.009380679293635185,1.0892316093744747,0.032624865378611735,0.0,0.0,2.700624442513702e-06,1.0
16,8,grpo,66,264,8448,0,0.9987522560752556,0.9988783619390735,0.009095435418996848,1.0895168532491128,0.029178610619239376,0.0,0.0,3.6751889721894883e-06,0.875
16,8,grpo,67,268,8576,0,0.9988972237169852,0.9990278542760501,0.008079000795455137,1.0905332878726546,0.02822118781654266,0.0,0.0078125,1.7038471484578893e-05,0.875
16,8,grpo,68,272,8704,0,0.9990168513802226,0.9991526191822114,0.007212949919051836,1.0913993387490577,0.03275044290804706,0.0,0.0,1.5528362713896784e-05,1.0
16,8,grpo,69,276,8832,0,0.9990826073019853,0.9992199483952532,0.006730264003893847,1.0918820246642156,0.03273224619874264,0.0,0.0,5.302057245263055e-06,1.0
16,8,grpo,70,280,8960,0,0.9991209254558808,0.9992587275790185,0.0064466485372858115,1.092165640130824,0.032716288988007866,0.0,0.0,1.9515362029436554e-06,1.0
16,8,grpo,71,284,9088,0,0.9991441159729395,0.9992820344036415,0.006274044506591867,1.092338244161518,0.03279463605457613,0.0,0.0,7.553676856043426e-07,1.0
16,8,grpo,72,288,9216,0,0.9991584250197698,0.9992963709443418,0.006167033354071305,1.0924452553140387,0.032772691693088676,0.0,0.0,3.0092084714458416e-07,1.0
16,8,grpo,73,292,9344,0,0.999167327929796,0.9993052950990187,0.0061001075285270715,1.0925121811395826,0.032789587612055214,0.0,0.0,1.2257413866010696e-07,1.0
16,8,grpo,74,296,9472,0,0.9991728000127951,0.9993108073020731,0.006058652818511892,1.092553635849598,0.0327767760852768,0.0,0.0,4.948666389738322e-08,1.0
16,8,grpo,75,300,9600,0,0.999176127444985,0.9993141901738721,0.006033185620924854,1.092579103047185,0.03281833186824572,0.0,0.0,1.9864337511091524e-08,1.0
16,8,grpo,76,304,9728,0,0.999178057486551,0.9993161883627106,0.006018143451700892,1.092594145216409,0.03280525834300252,0.0,0.0,7.522852577737158e-09,1.0
16,8,grpo,77,308,9856,0,0.9991788923833254,0.9993171178672378,0.006011123197838553,1.0926011654702712,0.03272381437492786,0.0,0.0,2.174033072250055e-09,1.0
16,8,grpo,78,312,9984,0,0.9991790712940618,0.9993174039155603,0.006008950453590763,1.092603338214519,0.03279156027752256,0.0,0.0,5.542242571019733e-10,1.0
16,8,grpo,79,316,10112,0,0.9991788207232144,0.9993172694712832,0.006009951280501232,1.0926023373876088,0.032765054103222946,0.0,0.0,1.821387149304884e-10,1.0
16,8,grpo,80,320,10240,0,0.9991781685069894,0.9993167505383372,0.006013828213500976,1.0925984604546088,0.032723794066659456,0.0,0.0,3.530155208241461e-10,1.0
16,8,grpo,81,324,10368,0,0.9991773346443249,0.9993160553884324,0.006019042878423062,1.092593245789687,0.032778026716578305,0.0,0.0,5.318206148253275e-10,1.0
16,8,grpo,82,328,10496,0,0.9991764663897253,0.9993153203121021,0.006024578136767408,1.0925877105313424,0.032791256374946454,0.0,0.0,5.518138325670106e-10,1.0
16,8,grpo,83,332,10624,0,0.999175647167313,0.9993146243483807,0.006029848980646976,1.0925824396874628,0.03281864298482773,0.0,0.0,4.60703933706781e-10,1.0
16,8,grpo,84,336,10752,0,0.9991747353050006,0.9993138420616807,0.006035768590500582,1.0925765200776092,0.03275028143805279,0.0,0.0,5.887069309550337e-10,1.0
16,8,grpo,85,340,10880,0,0.9991739019714312,0.9993131303769697,0.006041188788282399,1.0925710998798275,0.03284588102311927,0.0,0.0,4.5282613965150317e-10,1.0
16,8,grpo,86,344,11008,0,0.999173242419277,0.9993125751796331,0.006045474792098227,1.0925668138760116,0.032845486377061195,0.0,0.0,2.433085506066915e-10,1.0
16,8,grpo,87,348,11136,0,0.9991725426363158,0.9993119820418563,0.006050039486837523,1.092562249181272,0.03277674398886285,0.0,0.0,2.7654508600983343e-10,1.0
16,8,grpo,88,352,11264,0,0.9991716591091108,0.9993112208580097,0.006055829491358814,1.0925564591767507,0.03274918213713038,0.0,0.0,5.056929598970889e-10,1.0
16,8,grpo,89,356,11392,0,0.9991705703857799,0.9993102702502559,0.006062992804991845,1.092549295863118,0.03274924796684848,0.0,0.0,9.256516599735914e-10,1.0
16,8,grpo,90,360,11520,0,0.999192997907514,0.9993261777050774,0.005925976281328464,1.0926863123867812,0.02822595846253216,0.0,0.0078125,2.0832826019361835e-06,0.875
16,8,grpo,91,364,11648,0,0.9992125748445415,0.9993402197093146,0.005801002242156932,1.092811286425953,0.03278362495998128,0.0,0.0,2.0838509206142936e-06,1.0
16,8,grpo,92,368,11776,0,0.9992223144172847,0.9993472153858729,0.005736300564807054,1.0928759881033026,0.0327669341158389,0.0,0.0,7.049123838703447e-07,1.0
16,8,grpo,93,372,11904,0,0.9992274068035281,0.9993508403737583,0.005701449637987429,1.0929108390301225,0.032806808175808604,0.0,0.0,2.601190008450877e-07,1.0
16,8,grpo,94,376,12032,0,0.9992298902219313,0.999352525041862,0.005683919822430034,1.0929283688456797,0.03272591729036414,0.0,0.0,1.0220976704382267e-07,1.0
16,8,grpo,95,380,12160,0,0.9992309626701644,0.9993531625864777,0.005675977290397219,1.0929363113777124,0.03280845111245438,0.0,0.0,4.197475757701968e-08,1.0
16,8,grpo,96,384,12288,0,0.9992312572802233,0.9993532315496626,0.005673415143012373,1.0929388735250973,0.03278146339571207,0.0,0.0,1.7903260193800968e-08,1.0
16,8,grpo,97,388,12416,0,0.9992309723645324,0.9993528596149763,0.0056748621134693296,1.0929374265546405,0.03274648543418339,0.0,0.0,8.27583009764431e-09,1.0
16,8,grpo,98,392,12544,0,0.9992304988615832,0.9993523717513372,0.0056776769085802115,1.0929346117595293,0.03282349749246859,0.0,0.0,3.836098681207183e-09,1.0
16,8,grpo,99,396,12672,0,0.9992297990566195,0.9993517120887923,0.005682076861932783,1.092930211806177,0.032752829566619415,0.0,0.0,2.1247922327077347e-09,1.0
16,8,grpo,100,400,12800,0,0.9992289081475839,0.9993509005270738,0.005687800995669429,1.0929244876724402,0.03277383387219829,0.0,0.0,1.5069624218843133e-09,1.0
16,8,grpo,101,404,12928,0,0.9992279575277241,0.9993500465646346,0.005693968539934229,1.0929183201281756,0.032801552092732784,0.0,0.0,1.1575597184533603e-09,1.0
16,8,grpo,102,408,13056,0,0.9992270902735003,0.9993492794961865,0.005699605078409572,1.0929126835897003,0.032816253525499016,0.0,0.0,7.210161982350998e-10,1.0
16,8,grpo,103,412,13184,0,0.9992262179381357,0.9993485136659617,0.005705294401758784,1.0929069942663512,0.03279420374798529,0.0,0.0,6.148600151863388e-10,1.0
16,8,grpo,104,416,13312,0,0.9992252593771299,0.9993476726487495,0.0057115682270100126,1.0929007204410996,0.03278002030948687,0.0,0.0,7.023740117270177e-10,1.0
16,8,grpo,105,420,13440,0,0.9992242105920828,0.9993467539357054,0.005718438947040666,1.0928938497210692,0.032765793440248124,0.0,0.0,8.049074041063031e-10,1.0
16,8,grpo,106,424,13568,0,0.9992231277576548,0.999345805102892,0.005725542662418957,1.0928867460056908,0.0327936140267717,0.0,0.0,8.579751651340283e-10,1.0
16,8,grpo,107,428,13696,0,0.9992221381239114,0.9993449388414543,0.005732045772799751,1.09288024289531,0.03283625801647835,0.0,0.0,7.061125542594253e-10,1.0
16,8,grpo,108,432,13824,0,0.9992211451651867,0.999344069414913,0.005738575166096157,1.0928737135020137,0.03278626175425654,0.0,0.0,7.070584959638249e-10,1.0
16,8,grpo,109,436,13952,0,0.9992200670563371,0.9993431249952378,0.005745659525116398,1.0928666291429932,0.03277198942112084,0.0,0.0,8.280665345019413e-10,1.0
16,8,grpo,110,440,14080,0,0.9992191306081277,0.9993423094439464,0.005751810177311623,1.092860478490798,0.032857796000038866,0.0,0.0,5.746377595681054e-10,1.0
16,8,grpo,111,444,14208,0,0.9992183058657567,0.9993415939392596,0.00575722987625868,1.092855058791851,0.03282881420864919,0.0,0.0,4.2547168352487696e-10,1.0
16,8,grpo,112,448,14336,0,0.9992170439038968,0.9993404796579638,0.005765536806988224,1.0928467518611213,0.03266943514911088,0.0,0.0,1.2647896439837301e-09,1.0
16,8,grpo,113,452,14464,0,0.9992156989044907,0.9993392908788183,0.005774387346646193,1.0928379013214637,0.032814291548027584,0.0,0.0,1.464908101213827e-09,1.0
16,8,grpo,114,456,14592,0,0.9992142234288018,0.9993379862687788,0.005784086009352126,1.0928282026587575,0.032705269536270155,0.0,0.0,1.7612092704294137e-09,1.0
16,8,grpo,115,460,14720,0,0.999212811683238,0.9993367401122909,0.005793361024145974,1.0928189276439637,0.03282105380239109,0.0,0.0,1.5583463549454815e-09,1.0
16,8,grpo,116,464,14848,0,0.9992114007981338,0.9993354950024006,0.005802628187219818,1.09280966048089,0.03274783920715338,0.0,0.0,1.5482161492401853e-09,1.0
16,8,grpo,117,468,14976,0,0.9992760145455369,0.9994018315507582,0.005311221980643964,1.0933010666874656,0.027002378115652807,0.0,0.0078125,9.72929888487193e-06,0.875
16,8,grpo,118,472,15104,0,0.9993326752933944,0.9994580121700052,0.004879224641800711,1.0937330640263092,0.032845095737934614,0.0,0.0,8.97376003478866e-06,1.0
16,8,grpo,119,476,15232,0,0.9993626375519347,0.999486815742824,0.004651040416717685,1.093961248251392,0.03285722704277483,0.0,0.0,2.8688786689080255e-06,1.0
